06/18/2020 10:01:38
Tempo T_f_e T_f_s AR AR T_q_e T_q_s Corrente_P_f Corrente_P_q Corrente_P_RESERVA Corrente_eletromag_f Corrente_eletromag_q AR AR T_1 T_2 T_3 T_4 T_5 T_6 T_7 T_8 T_9 T_10 T_11 T_12 T_13 T_14 T_15 T_16 Velocidade_f_(m/s) Vazao_f_(L/s) q_f_(W) AR AR AR Velocidade_q_(m/s) Vazao_q_(L/s) q_q_(W) DeltaP_q_(Pa) DeltaP_f_(Pa) DeltaP_f_(Psi) AR
11,601000  	17,230061  	34,443400  	22,290869  	1256,670793  	70,612998  	63,184401  	0,004479  	0,006326  	0,003962  	0,004119  	0,004257  	0,000001  	-0,000000  	23,297711  	20,072733  	21,063384  	22,668318  	28,122411  	26,627798  	28,087761  	29,123922  	34,990911  	33,642161  	37,168824  	57,430485  	24,510116  	23,834065  	25,300819  	62,052650  	0,102787  	0,052083  	-3750,192797  	25617,506462  	-0,018550  	-0,049988  	0,229760  	0,116421  	-3,620413  	4992,497194  	11256,564828  	1,632627  	-0,047941  
12,599000  	17,225891  	34,445434  	22,290133  	1256,670793  	70,608387  	63,188069  	0,004491  	0,006327  	0,003963  	0,004091  	0,004245  	-0,000000  	-0,000000  	23,304369  	20,076018  	21,061560  	22,664297  	28,122807  	26,627011  	28,096358  	29,132737  	34,999403  	33,641933  	37,171710  	57,432377  	24,513868  	23,841218  	25,305878  	62,057643  	0,080642  	0,040862  	-2943,288126  	25623,769333  	-0,018555  	-0,050001  	0,219913  	0,111432  	-3,461385  	4993,873884  	11495,646386  	1,667303  	-0,047953  
13,601000  	17,219607  	34,457944  	22,291637  	57,696365  	70,603994  	63,201403  	0,004500  	0,006322  	0,003963  	0,004071  	0,004242  	-0,000000  	-0,000000  	23,309286  	20,076076  	21,068290  	22,665978  	28,118676  	26,623798  	28,094824  	29,129142  	35,006695  	33,646900  	37,171449  	57,435571  	24,520277  	23,851843  	25,304562  	62,058202  	0,064040  	0,032450  	-2339,906920  	1925,570254  	-0,054077  	-0,050001  	0,218269  	0,110598  	-3,427307  	4982,699772  	11700,834697  	1,697063  	-0,047953  
14,601000  	17,218810  	34,457636  	22,292681  	1256,670793  	70,603122  	63,198606  	0,004495  	0,006316  	0,003963  	0,004091  	0,004245  	-0,000000  	-0,000000  	23,315102  	20,070788  	21,073243  	22,668373  	28,123376  	26,626058  	28,089354  	29,126338  	35,005552  	33,656518  	37,176945  	57,442712  	24,518306  	23,857518  	25,300932  	62,063176  	0,080340  	0,040709  	-2935,548704  	25623,896677  	-0,018555  	-0,050002  	0,220288  	0,111621  	-3,459901  	4969,968571  	11591,684317  	1,681232  	-0,047953  
15,600000  	17,212464  	34,451350  	22,292773  	1256,670793  	70,604586  	63,190400  	0,004479  	0,006329  	0,003965  	0,004080  	0,004230  	0,000000  	-0,000000  	23,311346  	20,063008  	21,069082  	22,667204  	28,123952  	26,623050  	28,083691  	29,118762  	34,995467  	33,647830  	37,174019  	57,445861  	24,513204  	23,855166  	25,300538  	62,062865  	0,071750  	0,036356  	-2621,691135  	25621,461916  	-0,018553  	-0,049997  	0,208393  	0,105594  	-3,277351  	4997,361593  	11244,582153  	1,630889  	-0,047948  
16,600000  	17,205229  	34,446235  	22,293510  	57,696365  	70,602343  	63,190151  	0,004487  	0,006330  	0,003966  	0,004142  	0,004281  	-0,000000  	-0,000000  	23,302194  	20,059483  	21,069337  	22,668808  	28,123543  	26,619877  	28,078057  	29,109750  	34,993452  	33,634776  	37,164534  	57,437898  	24,514498  	23,859877  	25,299248  	62,057358  	0,122023  	0,061830  	-4459,193710  	1925,493789  	-0,054077  	-0,050002  	0,248624  	0,125979  	-3,909001  	5001,143600  	11420,318643  	1,656377  	-0,047953  
17,600000  	17,215591  	34,450333  	22,292926  	1256,670793  	70,599072  	63,187603  	0,004499  	0,006322  	0,003964  	0,004085  	0,004238  	-0,000000  	-0,000001  	23,296770  	20,064108  	21,070124  	22,672645  	28,131031  	26,626575  	28,081241  	29,116542  	35,000480  	33,633851  	37,161222  	57,430212  	24,513611  	23,879160  	25,298666  	62,056361  	0,075567  	0,038290  	-2760,497215  	25623,774237  	-0,018555  	-0,050002  	0,214602  	0,108741  	-3,373768  	4983,564979  	11671,905398  	1,692867  	-0,047953  
18,604000  	17,221232  	34,453846  	22,290532  	1256,670793  	70,597016  	63,196181  	0,004497  	0,006334  	0,003962  	0,004108  	0,004226  	-0,000001  	-0,000000  	23,298366  	20,072899  	21,066536  	22,675497  	28,125553  	26,632072  	28,092397  	29,120480  	35,000521  	33,636381  	37,160316  	57,431908  	24,518380  	23,895089  	25,306162  	62,059991  	0,094429  	0,047848  	-3449,102270  	25627,276432  	-0,018557  	-0,050009  	0,205261  	0,104007  	-3,222294  	5008,462131  	11625,860008  	1,686188  	-0,047959  
19,600000  	17,233740  	34,448484  	22,291637  	1256,670793  	70,596081  	63,193975  	0,004483  	0,006315  	0,003962  	0,004107  	0,004252  	0,000000  	-0,000000  	23,303077  	20,078939  	21,065349  	22,671770  	28,127667  	26,630569  	28,098044  	29,128079  	34,996562  	33,651260  	37,170024  	57,431174  	24,530410  	23,906839  	25,301249  	62,061807  	0,093145  	0,047197  	-3398,698914  	25620,446186  	-0,018553  	-0,049994  	0,225993  	0,114512  	-3,548353  	4968,809774  	11327,966604  	1,642983  	-0,047947  
20,600000  	17,252502  	34,439549  	22,292312  	1256,670793  	70,593527  	63,197394  	0,004489  	0,006334  	0,003964  	0,004078  	0,004259  	-0,000001  	-0,000000  	23,302793  	20,084715  	21,073139  	22,668620  	28,134524  	26,622106  	28,092849  	29,134213  	35,000578  	33,653414  	37,171480  	57,440482  	24,538529  	23,919728  	25,301780  	62,058071  	0,069817  	0,035377  	-2543,386016  	25629,387636  	-0,018559  	-0,050014  	0,231710  	0,117409  	-3,635193  	5008,146610  	11451,945280  	1,660964  	-0,047963  
